latitude,longitude,acq_date,acq_time,confidence
-24.4013,121.2147,11/29/2000,221,88
-24.4028,121.2245,11/29/2000,221,26
-24.3135,120.5783,11/29/2000,221,61
-24.315,120.5883,11/29/2000,221,86
-24.3166,120.5984,11/29/2000,221,71
-24.2323,119.9411,11/29/2000,221,69
-24.2415,119.9394,11/29/2000,221,100
-24.2432,119.9499,11/29/2000,221,100
-24.2448,119.9603,11/29/2000,221,93
-24.4166,121.0706,11/29/2000,221,79
-24.2557,119.9691,11/29/2000,221,64
-24.3606,120.642,11/29/2000,221,100
-24.3621,120.652,11/29/2000,221,100
-24.3818,120.6587,11/29/2000,221,90
-24.3833,120.6687,11/29/2000,221,53
-24.291,119.9518,11/29/2000,221,100
-24.2927,119.9622,11/29/2000,221,100
-24.2964,119.9443,11/29/2000,221,89
-24.2981,119.9547,11/29/2000,221,100
-24.2998,119.9651,11/29/2000,221,100
-24.3073,119.9529,11/29/2000,221,91
-24.309,119.9633,11/29/2000,221,96
-24.314,119.9945,11/29/2000,221,63
-24.3156,120.005,11/29/2000,221,100
-24.3199,119.972,11/29/2000,221,86
-24.3232,119.9928,11/29/2000,221,70
-24.5008,121.0796,11/29/2000,221,83
-25.4332,127.5088,11/29/2000,221,72
-24.4679,120.0242,11/29/2000,221,68
-24.4733,119.9375,11/29/2000,221,75
-24.5038,119.9682,11/29/2000,221,99
-24.5055,119.9786,11/29/2000,221,26
-25.0204,123.5179,11/29/2000,221,92
-24.513,119.9665,11/29/2000,221,100
-24.5147,119.9768,11/29/2000,221,97
-24.5255,119.9855,11/29/2000,221,55
-24.5272,119.9959,11/29/2000,221,100
-25.0506,123.6016,11/29/2000,221,82
-25.0471,123.5027,11/29/2000,221,80
-24.6769,120.72,11/29/2000,221,100
-24.6784,120.73,11/29/2000,221,100
-24.689,120.7384,11/29/2000,221,100
-24.7026,120.7708,11/29/2000,221,82
-24.7553,120.7512,11/29/2000,221,58
-24.7568,120.7611,11/29/2000,221,58
-24.7583,120.7711,11/29/2000,221,63
-24.7598,120.781,11/29/2000,221,97
-24.7613,120.791,11/29/2000,221,94
-24.7643,120.8109,11/29/2000,221,77
-24.7749,120.8193,11/29/2000,221,79
-24.7764,120.8292,11/29/2000,221,97
-25.688,124.6061,11/29/2000,221,100
-25.6896,124.6185,11/29/2000,221,54
-25.687,124.5997,11/29/2000,221,100
-25.6885,124.6121,11/29/2000,221,100
-25.697,124.5982,11/29/2000,221,100
-25.6985,124.6106,11/29/2000,221,100
-25.946,124.6381,11/29/2000,221,67
-25.9476,124.6507,11/29/2000,221,80
-28.3892,122.5745,11/29/2000,222,81
-30.1456,151.236,11/29/2000,1249,36
-28.3595,152.4426,11/29/2000,1249,15
-27.7216,152.2779,11/29/2000,1249,88
-27.9407,149.6985,11/29/2000,1249,91
-27.9422,149.6864,11/29/2000,1249,61
-27.9309,149.697,11/29/2000,1249,78
-27.2736,152.6488,11/29/2000,1249,66
-27.2466,152.6438,11/29/2000,1249,57
-27.5862,149.9509,11/29/2000,1249,99
-27.2263,152.5304,11/29/2000,1249,37
-27.2159,152.5388,11/29/2000,1249,5
-27.55,149.577,11/29/2000,1249,52
-26.9662,152.7393,11/29/2000,1249,64
-26.9677,152.7293,11/29/2000,1249,55
-27.3647,148.7334,11/29/2000,1249,75
-27.108,150.7178,11/29/2000,1250,71
-26.8587,151.5444,11/29/2000,1250,55
-26.7892,151.7813,11/29/2000,1250,65
-26.8728,149.8835,11/29/2000,1250,89
-26.8632,149.882,11/29/2000,1250,73
-26.2283,152.375,11/29/2000,1250,85
-26.2549,151.6618,11/29/2000,1250,96
-26.2432,151.6843,11/29/2000,1250,49
-26.2446,151.6742,11/29/2000,1250,100
-26.2356,151.6726,11/29/2000,1250,81
-26.4415,149.8317,11/29/2000,1250,48
-26.4319,149.8302,11/29/2000,1250,100
-26.4333,149.8189,11/29/2000,1250,97
-26.4277,149.4467,11/29/2000,1250,100
-26.527,148.6305,11/29/2000,1250,87
-26.5167,148.6291,11/29/2000,1250,62
-26.4584,148.5943,11/29/2000,1250,87
-26.4599,148.6014,11/29/2000,1250,60
-26.4615,148.5883,11/29/2000,1250,61
-26.276,149.7702,11/29/2000,1250,96
-26.2775,149.7588,11/29/2000,1250,47
-26.1264,150.2268,11/29/2000,1250,84
-26.1278,150.2159,11/29/2000,1250,92
-26.0836,149.6116,11/29/2000,1250,100
-26.085,149.6001,11/29/2000,1250,81
-26.0739,149.6101,11/29/2000,1250,91
-26.0754,149.5986,11/29/2000,1250,92
-25.8769,151.0108,11/29/2000,1250,53
-25.8135,150.7307,11/29/2000,1250,58
-25.5506,152.2922,11/29/2000,1250,42
-25.576,150.9939,11/29/2000,1250,13
-25.5655,151.0027,11/29/2000,1250,68
-25.5668,150.9925,11/29/2000,1250,75
-25.5377,150.6673,11/29/2000,1250,46
-25.8561,147.853,11/29/2000,1250,40
-25.4247,150.4725,11/29/2000,1250,47
-25.2951,150.6891,11/29/2000,1250,8
-25.2272,150.3153,11/29/2000,1250,84
-24.9287,152.0783,11/29/2000,1250,65
-24.8427,150.9884,11/29/2000,1250,72
-24.7043,151.8483,11/29/2000,1250,58
-24.763,150.3589,11/29/2000,1250,91
-24.7644,150.3485,11/29/2000,1250,69
-24.101,150.1566,11/29/2000,1250,71
-24.1024,150.1462,11/29/2000,1250,100
-23.8982,151.2459,11/29/2000,1250,56
-23.8892,151.2444,11/29/2000,1250,67
-23.8643,151.2905,11/29/2000,1250,71
-23.9152,150.6507,11/29/2000,1250,54
-23.7613,149.9512,11/29/2000,1250,53
-23.8553,148.1521,11/29/2000,1250,72
-23.657,146.047,11/29/2000,1251,58
-21.9385,148.3758,11/29/2000,1251,60
-21.9259,148.3972,11/29/2000,1251,95
-21.9274,148.3858,11/29/2000,1251,15
-21.2084,148.4403,11/29/2000,1251,41
-19.9861,146.1921,11/29/2000,1252,52
-18.4888,145.9322,11/29/2000,1252,74
-18.0173,140.9527,11/29/2000,1252,74
-18.0238,140.9466,11/29/2000,1252,83
-17.0992,142.1718,11/29/2000,1252,75
-17.0959,142.1663,11/29/2000,1252,45
-28.3686,122.558,11/29/2000,1428,93
-28.3703,122.541,11/29/2000,1428,96
-28.3714,122.5526,11/29/2000,1428,95
-28.3599,122.5512,11/29/2000,1428,100
-28.3617,122.5341,11/29/2000,1428,79
-28.3467,122.5668,11/29/2000,1428,69
-28.3484,122.5497,11/29/2000,1428,60
-26.1341,126.5218,11/29/2000,1429,79
-26.1355,126.5116,11/29/2000,1429,77
-26.125,126.5202,11/29/2000,1429,72
-25.8542,124.7821,11/29/2000,1429,94
-25.8584,124.7476,11/29/2000,1429,77
-25.8188,124.8055,11/29/2000,1429,81
-25.7652,124.7622,11/29/2000,1429,49
-25.7584,124.7376,11/29/2000,1429,55
-25.7651,124.6621,11/29/2000,1429,86
-25.7375,124.6461,11/29/2000,1429,74
-25.7389,124.6344,11/29/2000,1429,87
-25.7307,124.6213,11/29/2000,1429,60
-25.7321,124.6097,11/29/2000,1429,89
-25.6427,124.6724,11/29/2000,1429,100
-25.633,124.6709,11/29/2000,1429,100
-25.6345,124.6594,11/29/2000,1429,65
-25.0157,123.6547,11/29/2000,1429,75
-24.9639,123.4976,11/29/2000,1429,88
-24.9419,123.5076,11/29/2000,1429,64
-24.9434,123.4946,11/29/2000,1429,100
-23.2821,132.6592,11/29/2000,1429,67
-24.7704,120.8041,11/29/2000,1429,60
-23.8974,127.1473,11/29/2000,1429,42
-23.8884,127.1457,11/29/2000,1429,100
-23.8898,127.1359,11/29/2000,1429,71
-23.8912,127.1261,11/29/2000,1429,100
-24.6107,120.7132,11/29/2000,1429,92
-24.5983,120.7116,11/29/2000,1429,86
-24.4617,120.9228,11/29/2000,1429,61
-22.9955,131.4903,11/29/2000,1429,100
-22.9982,131.4753,11/29/2000,1429,78
-22.9952,131.4838,11/29/2000,1429,100
-24.458,120.9159,11/29/2000,1429,94
-23.5915,127.671,11/29/2000,1429,65
-23.5929,127.6611,11/29/2000,1429,100
-23.5944,127.6512,11/29/2000,1429,98
-23.5958,127.6413,11/29/2000,1429,100
-22.9759,131.4643,11/29/2000,1429,67
-24.4783,119.9501,11/29/2000,1429,96
-24.3672,121.0307,11/29/2000,1429,62
-24.4812,119.945,11/29/2000,1429,96
-24.0703,121.9599,11/29/2000,1429,63
-24.2726,119.9538,11/29/2000,1429,32
-24.2225,119.9255,11/29/2000,1429,100
-24.2094,119.9239,11/29/2000,1429,100
-24.2099,119.9396,11/29/2000,1429,88
-24.2121,119.9175,11/29/2000,1429,100
-23.9423,121.9841,11/29/2000,1429,56
-24.0479,121.0099,11/29/2000,1429,73
-23.9311,121.9826,11/29/2000,1429,100
-24.0284,121.0805,11/29/2000,1429,63
-24.0551,120.8235,11/29/2000,1429,62
-24.0688,120.69,11/29/2000,1429,27
-24.0708,120.6708,11/29/2000,1429,55
-23.9199,121.9811,11/29/2000,1429,100
-23.8992,121.9624,11/29/2000,1429,41
-24.0091,120.9118,11/29/2000,1429,30
-23.888,121.9609,11/29/2000,1429,37
-24.0152,120.9256,11/29/2000,1429,18
-24.0416,120.6809,11/29/2000,1429,35
-23.8887,121.9552,11/29/2000,1429,76
-23.8775,121.9537,11/29/2000,1429,100
-23.9773,121.0503,11/29/2000,1429,30
-23.8663,121.9523,11/29/2000,1429,100
-23.8681,121.9366,11/29/2000,1429,59
-23.9653,121.0488,11/29/2000,1429,77
-23.9672,121.0307,11/29/2000,1429,57
-23.8551,121.9508,11/29/2000,1429,100
-23.8569,121.9351,11/29/2000,1429,100
-23.9552,121.0292,11/29/2000,1429,40
-23.9843,120.7515,11/29/2000,1429,96
-23.8439,121.9492,11/29/2000,1429,100
-23.8456,121.9337,11/29/2000,1429,100
-23.9721,120.75,11/29/2000,1429,100
-23.9741,120.7308,11/29/2000,1429,40
-23.9598,120.7484,11/29/2000,1429,100
-23.9476,120.7468,11/29/2000,1429,93
-23.8916,121.0577,11/29/2000,1429,56
-23.8844,121.0686,11/29/2000,1429,98
-23.8724,121.0671,11/29/2000,1429,61
-23.463,121.0465,11/29/2000,1430,56
-23.4584,120.974,11/29/2000,1430,80
-23.4573,121.04,11/29/2000,1430,70
-23.4532,120.9676,11/29/2000,1430,94
-22.8076,123.0313,11/29/2000,1430,100
-22.8091,123.0185,11/29/2000,1430,100
-22.3188,124.4436,11/29/2000,1430,12
-22.9524,117.3595,11/29/2000,1430,89
-22.6924,118.089,11/29/2000,1430,77
-22.6802,118.0592,11/29/2000,1430,69
-22.733,117.4569,11/29/2000,1430,52
-22.7043,117.6115,11/29/2000,1430,71
-22.6838,117.6719,11/29/2000,1430,95
-22.6864,117.6413,11/29/2000,1430,60
-22.689,117.6101,11/29/2000,1430,23
-22.6385,118.0251,11/29/2000,1430,99
-22.6583,117.7934,11/29/2000,1430,90
-22.6686,117.6714,11/29/2000,1430,65
-22.6712,117.6404,11/29/2000,1430,86
-22.6841,117.4847,11/29/2000,1430,97
-22.6832,117.6975,11/29/2000,1430,49
-22.686,117.6666,11/29/2000,1430,25
-22.6888,117.6359,11/29/2000,1430,96
-22.6917,117.6049,11/29/2000,1430,39
-22.6356,118.0488,11/29/2000,1430,55
-22.6383,118.0198,11/29/2000,1430,97
-22.6597,117.7878,11/29/2000,1430,90
-22.6708,117.6659,11/29/2000,1430,93
-22.6736,117.6349,11/29/2000,1430,36
-22.6876,117.4794,11/29/2000,1430,95
-22.621,118.0467,11/29/2000,1430,86
-22.6236,118.0182,11/29/2000,1430,91
-22.6446,117.7865,11/29/2000,1430,100
-22.6474,117.7559,11/29/2000,1430,100
-22.6583,117.6349,11/29/2000,1430,100
-22.6611,117.603,11/29/2000,1430,100
-22.6722,117.4783,11/29/2000,1430,83
-22.6088,118.0165,11/29/2000,1430,100
-22.6297,117.7841,11/29/2000,1430,42
-22.6324,117.7543,11/29/2000,1430,100
-22.6351,117.7238,11/29/2000,1430,36
-22.5941,118.0149,11/29/2000,1430,100
-22.6148,117.7819,11/29/2000,1430,30
-22.6174,117.7522,11/29/2000,1430,91
-22.5793,118.0134,11/29/2000,1430,100
-22.5998,117.7801,11/29/2000,1430,94
-22.6024,117.7503,11/29/2000,1430,100
-22.5646,118.0116,11/29/2000,1430,100
-22.567,117.9833,11/29/2000,1430,100
-22.5873,117.7486,11/29/2000,1430,100
-22.5977,117.6268,11/29/2000,1430,73
-22.6002,117.597,11/29/2000,1430,100
-22.5498,118.01,11/29/2000,1430,100
-22.5523,117.9815,11/29/2000,1430,100
-22.5723,117.747,11/29/2000,1430,82
-22.5851,117.5948,11/29/2000,1430,95
-22.594,118.0082,11/29/2000,1430,100
-22.6162,117.7754,11/29/2000,1430,84
-22.619,117.7459,11/29/2000,1430,87
-22.5792,118.0069,11/29/2000,1430,100
-22.6013,117.7735,11/29/2000,1430,100
-22.604,117.7438,11/29/2000,1430,100
-22.5618,118.0333,11/29/2000,1430,100
-22.5645,118.005,11/29/2000,1430,100
-22.5862,117.772,11/29/2000,1430,81
-22.589,117.7421,11/29/2000,1430,91
-22.6002,117.6205,11/29/2000,1430,87
-22.603,117.5905,11/29/2000,1430,88
-22.5471,118.0318,11/29/2000,1430,34
-22.5497,118.0034,11/29/2000,1430,100
-22.5524,117.9749,11/29/2000,1430,21
-22.574,117.7405,11/29/2000,1430,85
-22.5878,117.5885,11/29/2000,1430,96
-22.535,118.0017,11/29/2000,1430,100
-22.5376,117.9734,11/29/2000,1430,93
-22.5725,117.5874,11/29/2000,1430,100
-22.5117,117.5809,11/29/2000,1430,100
-22.514,117.576,11/29/2000,1430,100
-22.2327,119.9021,11/29/2000,1430,73
-22.2347,119.8817,11/29/2000,1430,67
-22.4011,118.1536,11/29/2000,1430,85
-22.2199,119.9005,11/29/2000,1430,82
-22.3841,118.1793,11/29/2000,1430,12
-22.3695,118.1779,11/29/2000,1430,45
-22.1944,119.8974,11/29/2000,1430,100
-22.2203,119.8941,11/29/2000,1430,41
-22.4,118.147,11/29/2000,1430,56
-22.3828,118.1725,11/29/2000,1430,20
-22.1927,119.9113,11/29/2000,1430,76
-22.1949,119.891,11/29/2000,1430,100
-22.3682,118.1712,11/29/2000,1430,21
-22.2896,118.6895,11/29/2000,1430,84
-22.292,118.6644,11/29/2000,1430,79
-22.1545,119.9069,11/29/2000,1430,57
-22.1715,119.7418,11/29/2000,1430,66
-22.1736,119.7209,11/29/2000,1430,84
-22.278,118.6628,11/29/2000,1430,75
-22.1628,119.6979,11/29/2000,1430,89
-22.1184,119.8822,11/29/2000,1430,84
-22.1056,119.8806,11/29/2000,1430,100
-22.1185,119.8767,11/29/2000,1430,74
-22.1036,119.8955,11/29/2000,1430,81
-22.1058,119.8751,11/29/2000,1430,100
-22.0909,119.8939,11/29/2000,1430,100
-22.093,119.8735,11/29/2000,1430,100
-22.0782,119.8923,11/29/2000,1430,73
-22.0803,119.872,11/29/2000,1430,100
-20.2091,123.422,11/29/2000,1430,81
-19.7654,126.1544,11/29/2000,1430,100
-19.7667,126.1449,11/29/2000,1430,100
-19.7645,126.0959,11/29/2000,1430,80
-19.7659,126.0864,11/29/2000,1430,75
-19.7528,126.1134,11/29/2000,1430,73
-19.7114,126.1456,11/29/2000,1430,82
-19.7127,126.1361,11/29/2000,1430,79
-19.7196,126.0885,11/29/2000,1430,71
-19.6971,126.1179,11/29/2000,1430,83
-19.945,123.5671,11/29/2000,1430,85
-19.9369,123.5548,11/29/2000,1430,100
-19.9383,123.5439,11/29/2000,1430,100
-19.9287,123.5424,11/29/2000,1430,100
-19.9301,123.5315,11/29/2000,1430,100
-19.9205,123.5301,11/29/2000,1430,100
-19.9219,123.5191,11/29/2000,1430,100
-19.9837,123.0346,11/29/2000,1430,86
-19.9896,122.988,11/29/2000,1430,47
-19.9123,123.5177,11/29/2000,1430,100
-19.9137,123.5068,11/29/2000,1430,100
-19.904,123.5054,11/29/2000,1430,92
-19.9727,122.9618,11/29/2000,1430,94
-19.8944,123.504,11/29/2000,1430,100
-19.8958,123.493,11/29/2000,1430,100
-19.8862,123.4916,11/29/2000,1430,85
-19.8876,123.4806,11/29/2000,1430,99
-19.8756,123.473,11/29/2000,1430,43
-19.866,123.4716,11/29/2000,1430,100
-19.8674,123.4606,11/29/2000,1430,100
-19.8688,123.4496,11/29/2000,1430,58
-19.8578,123.4592,11/29/2000,1430,100
-19.8592,123.4482,11/29/2000,1430,100
-19.8606,123.4371,11/29/2000,1430,67
-19.862,123.4261,11/29/2000,1430,20
-19.8635,123.415,11/29/2000,1430,38
-19.8481,123.4577,11/29/2000,1430,100
-19.8495,123.4467,11/29/2000,1430,100
-19.851,123.4357,11/29/2000,1430,100
-19.8538,123.4136,11/29/2000,1430,84
-19.9387,122.7462,11/29/2000,1430,81
-19.8399,123.4453,11/29/2000,1430,100
-19.8413,123.4343,11/29/2000,1430,100
-19.8162,123.5533,11/29/2000,1430,83
-19.8176,123.5424,11/29/2000,1430,89
-19.8302,123.4439,11/29/2000,1430,100
-19.8317,123.4329,11/29/2000,1430,100
-19.8331,123.4218,11/29/2000,1430,100
-19.8052,123.5628,11/29/2000,1430,82
-19.8066,123.5519,11/29/2000,1430,84
-19.8206,123.4425,11/29/2000,1430,73
-19.822,123.4314,11/29/2000,1430,100
-19.8234,123.4204,11/29/2000,1430,100
-19.916,122.6816,11/29/2000,1430,87
-19.9175,122.6695,11/29/2000,1430,100
-19.919,122.6574,11/29/2000,1430,100
-19.9205,122.6452,11/29/2000,1430,16
-19.797,123.5505,11/29/2000,1430,97
-19.8109,123.441,11/29/2000,1430,93
-19.8123,123.43,11/29/2000,1430,100
-19.8138,123.419,11/29/2000,1430,100
-19.8152,123.408,11/29/2000,1430,100
-19.9074,122.6681,11/29/2000,1430,100
-19.9089,122.656,11/29/2000,1430,100
-19.8013,123.4396,11/29/2000,1430,89
-19.8027,123.4286,11/29/2000,1430,100
-19.8041,123.4176,11/29/2000,1430,100
-19.8055,123.4065,11/29/2000,1430,100
-19.9062,122.5935,11/29/2000,1430,96
-19.7917,123.4382,11/29/2000,1430,88
-19.793,123.4272,11/29/2000,1430,100
-19.7944,123.4162,11/29/2000,1430,100
-19.7958,123.4051,11/29/2000,1430,100
-19.7972,123.3941,11/29/2000,1430,100
-19.7986,123.383,11/29/2000,1430,59
-19.7894,123.4316,11/29/2000,1430,66
-19.7908,123.4206,11/29/2000,1430,100
-19.7922,123.4095,11/29/2000,1430,100
-19.7937,123.3985,11/29/2000,1430,100
-19.7951,123.3874,11/29/2000,1430,58
-19.7966,123.3764,11/29/2000,1430,0
-19.9014,122.5615,11/29/2000,1430,81
-19.7797,123.4302,11/29/2000,1430,61
-19.7811,123.4192,11/29/2000,1430,0
-19.7826,123.4081,11/29/2000,1430,100
-19.784,123.3971,11/29/2000,1430,100
-19.7869,123.3749,11/29/2000,1430,0
-19.7729,123.4067,11/29/2000,1430,71
-19.7744,123.3957,11/29/2000,1430,58
-19.759,123.4383,11/29/2000,1430,72
-19.7633,123.4053,11/29/2000,1430,0
-19.8724,122.5449,11/29/2000,1430,76
-19.7536,123.4039,11/29/2000,1430,0
-19.846,122.5911,11/29/2000,1430,72
-19.8475,122.5789,11/29/2000,1430,100
-17.7775,135.073,11/29/2000,1430,68
-17.784,135.0397,11/29/2000,1430,54
-16.4474,122.9851,11/29/2000,1431,81
-25.573,151.0936,11/29/2000,2347,80
-25.5732,151.0876,11/29/2000,2347,77
-25.5793,151.1159,11/29/2000,2347,66
-25.5661,150.6885,11/29/2000,2347,60
-25.5636,150.6821,11/29/2000,2347,65
-26.2731,152.5428,11/29/2000,2347,42
-26.2704,149.7182,11/29/2000,2347,64
-26.2778,149.7523,11/29/2000,2347,69
-26.2862,149.743,11/29/2000,2347,74
-26.6312,150.677,11/29/2000,2347,73
-27.2265,152.5362,11/29/2000,2347,0
-26.876,149.8678,11/29/2000,2347,53
-27.933,153.3101,11/29/2000,2348,50
-27.2808,149.0192,11/29/2000,2348,41
-27.271,149.0147,11/29/2000,2348,58
-27.9309,149.6684,11/29/2000,2348,66
-27.9379,149.7004,11/29/2000,2348,93
-27.934,149.6942,11/29/2000,2348,85
-27.9489,149.69,11/29/2000,2348,84
-30.0045,149.0138,11/29/2000,2348,41
-15.9091,144.8547,11/30/2000,123,83
-15.2763,135.8067,11/30/2000,123,81
-15.2841,135.7951,11/30/2000,123,88
-15.2856,135.8052,11/30/2000,123,96
-17.0278,144.3009,11/30/2000,123,73
-17.0302,144.3229,11/30/2000,123,61
-17.1042,142.1227,11/30/2000,123,66
-17.6084,144.8145,11/30/2000,123,79
-17.6112,144.8391,11/30/2000,123,68
-17.6132,144.8073,11/30/2000,123,64
-17.6158,144.8319,11/30/2000,123,76
-17.7263,142.0769,11/30/2000,123,66
-17.7629,141.9118,11/30/2000,123,43
-17.7741,141.9103,11/30/2000,123,27
-17.776,141.9254,11/30/2000,123,69
-17.6872,140.9143,11/30/2000,123,42
-17.7821,141.0738,11/30/2000,123,79
-17.7926,141.0724,11/30/2000,123,64
-17.7869,141.0673,11/30/2000,123,68
-17.7886,141.0805,11/30/2000,123,71
-18.1879,144.6471,11/30/2000,123,51
-17.7642,139.9257,11/30/2000,123,73
-18.1828,142.7275,11/30/2000,123,50
-18.0047,141.3565,11/30/2000,123,36
-18.0256,140.9163,11/30/2000,123,72
-18.0273,140.9293,11/30/2000,123,45
-18.0656,140.931,11/30/2000,123,71
-18.0672,140.9441,11/30/2000,123,74
-18.15,141.6202,11/30/2000,123,85
-18.1592,141.6042,11/30/2000,123,71
-18.161,141.6187,11/30/2000,123,63
-17.3583,135.2727,11/30/2000,123,91
-17.3599,135.2829,11/30/2000,123,81
-17.3692,135.2814,11/30/2000,123,80
-17.3865,135.3306,11/30/2000,123,100
-17.3881,135.3408,11/30/2000,123,97
-17.3958,135.3291,11/30/2000,123,54
-17.3974,135.3392,11/30/2000,123,98
-17.399,135.3494,11/30/2000,123,100
-17.4006,135.3595,11/30/2000,123,100
-17.4022,135.3696,11/30/2000,123,65
-17.4083,135.3478,11/30/2000,123,65
-17.4099,135.3579,11/30/2000,123,70
-17.4146,135.3882,11/30/2000,123,80
-17.4162,135.3983,11/30/2000,123,85
-18.1929,140.7114,11/30/2000,123,47
-18.2206,140.7922,11/30/2000,123,72
-18.2568,139.2722,11/30/2000,123,42
-18.2582,139.2828,11/30/2000,123,39
-16.6395,129.1967,11/30/2000,123,40
-17.7351,135.079,11/30/2000,123,94
-17.7368,135.0893,11/30/2000,123,73
-17.7665,135.0948,11/30/2000,123,95
-17.7681,135.1052,11/30/2000,123,86
-17.7713,135.1257,11/30/2000,123,67
-17.7692,135.0772,11/30/2000,123,75
-17.7709,135.0875,11/30/2000,123,90
-17.7725,135.0978,11/30/2000,123,97
-17.7831,135.0431,11/30/2000,123,81
-17.7847,135.0534,11/30/2000,123,89
-17.7957,135.0621,11/30/2000,123,67
-17.8039,135.1136,11/30/2000,123,81
-16.8751,129.251,11/30/2000,123,62
-19.1641,142.3914,11/30/2000,124,66
-19.3286,143.173,11/30/2000,124,86
-19.3291,143.1673,11/30/2000,124,86
-19.3118,142.7828,11/30/2000,124,77
-19.3139,142.8013,11/30/2000,124,91
-19.3241,142.7814,11/30/2000,124,77
-19.3342,142.7614,11/30/2000,124,84
-19.3364,142.7799,11/30/2000,124,94
-19.3717,142.8699,11/30/2000,124,79
-19.3741,142.863,11/30/2000,124,69
-19.3762,142.8819,11/30/2000,124,72
-19.4799,142.8827,11/30/2000,124,61
-19.7809,143.1495,11/30/2000,124,92
-19.7832,143.1696,11/30/2000,124,67
-19.7808,143.1428,11/30/2000,124,88
-19.7829,143.1629,11/30/2000,124,84
-18.8016,134.1191,11/30/2000,124,66
-19.7753,139.9723,11/30/2000,124,67
-19.7839,139.9586,11/30/2000,124,58
-19.794,139.9573,11/30/2000,124,72
-19.9915,139.1354,11/30/2000,124,90
-19.9996,139.1229,11/30/2000,124,89
-20.0011,139.134,11/30/2000,124,78
-20.156,140.0065,11/30/2000,124,64
-20.1575,140.0189,11/30/2000,124,72
-20.1723,139.4172,11/30/2000,124,32
-18.3513,126.4643,11/30/2000,124,86
-18.3544,126.4585,11/30/2000,124,85
-20.7575,140.7352,11/30/2000,124,85
-20.7592,140.7492,11/30/2000,124,38
-21.1824,144.4911,11/30/2000,124,42
-21.1851,144.5181,11/30/2000,124,35
-21.1872,144.5108,11/30/2000,124,64
-21.3697,139.6373,11/30/2000,124,71
-21.3713,139.6496,11/30/2000,124,83
-21.2938,138.8085,11/30/2000,124,83
-21.2953,138.8196,11/30/2000,124,52
-21.3034,138.8071,11/30/2000,124,34
-20.3965,131.8905,11/30/2000,124,0
-21.8019,140.7697,11/30/2000,124,100
-21.8036,140.7843,11/30/2000,124,96
-21.843,140.625,11/30/2000,124,33
-21.8572,140.6524,11/30/2000,124,66
-20.5402,130.8026,11/30/2000,124,60
-21.0531,132.709,11/30/2000,124,59
-23.7218,146.6836,11/30/2000,125,48
-23.7265,146.7187,11/30/2000,125,52
-21.9234,129.7677,11/30/2000,125,73
-22.9755,131.4554,11/30/2000,125,69
-22.9779,131.4696,11/30/2000,125,79
-22.9837,131.439,11/30/2000,125,68
-22.9862,131.4532,11/30/2000,125,86
-22.9886,131.4674,11/30/2000,125,81
-22.9782,131.4488,11/30/2000,125,74
-22.9807,131.463,11/30/2000,125,79
-22.9889,131.4467,11/30/2000,125,91
-22.9914,131.4608,11/30/2000,125,97
-22.9939,131.475,11/30/2000,125,74
-22.9965,131.4891,11/30/2000,125,72
-22.999,131.5032,11/30/2000,125,57
-23.0021,131.4587,11/30/2000,125,100
-23.0046,131.4728,11/30/2000,125,100
-23.0071,131.487,11/30/2000,125,100
-23.0096,131.501,11/30/2000,125,97
-23.2803,132.6532,11/30/2000,125,33
-23.2918,132.6572,11/30/2000,125,82
-24.9193,143.1101,11/30/2000,125,60
-25.0178,143.193,11/30/2000,125,76
-25.0103,143.187,11/30/2000,125,70
-23.8836,127.1293,11/30/2000,125,87
-23.8978,127.1258,11/30/2000,125,22
-23.9034,127.1533,11/30/2000,125,72
-23.9047,127.1458,11/30/2000,125,61
-25.7334,124.6107,11/30/2000,126,26
-26.1297,126.4936,11/30/2000,126,87
-26.1353,126.521,11/30/2000,126,80
-26.1318,126.487,11/30/2000,126,81
-26.1375,126.5143,11/30/2000,126,87
-25.7635,124.6366,11/30/2000,126,78
-25.8579,124.7206,11/30/2000,126,65
-28.3792,122.5213,11/30/2000,127,98
-28.3899,122.5664,11/30/2000,127,82
-28.3788,122.5161,11/30/2000,127,95
-28.3897,122.561,11/30/2000,127,87
-19.6601,122.1986,11/30/2000,302,88
-19.6637,122.2373,11/30/2000,302,86
-19.6647,122.1927,11/30/2000,302,86
-19.6681,122.2314,11/30/2000,302,88
-19.8105,122.2498,11/30/2000,302,89
-19.8141,122.2892,11/30/2000,302,93
-19.8274,122.2483,11/30/2000,302,93
-19.831,122.2875,11/30/2000,302,87
-19.8554,122.3654,11/30/2000,302,74
-19.8799,122.4437,11/30/2000,302,80
-19.8147,122.2445,11/30/2000,302,91
-19.818,122.2839,11/30/2000,302,97
-19.8828,122.4385,11/30/2000,302,73
-19.9071,122.518,11/30/2000,302,100
-19.9244,122.5164,11/30/2000,302,96
-19.928,122.5574,11/30/2000,302,71
-19.9353,122.6402,11/30/2000,302,99
-19.939,122.6819,11/30/2000,302,91
-19.9427,122.724,11/30/2000,302,73
-19.9527,122.6386,11/30/2000,302,88
-19.9564,122.6804,11/30/2000,302,81
-19.9602,122.7223,11/30/2000,302,86
-19.9753,122.894,11/30/2000,302,88
-19.9792,122.9379,11/30/2000,302,88
-19.997,122.9363,11/30/2000,302,25
-19.9091,122.5108,11/30/2000,302,99
-19.9125,122.5518,11/30/2000,302,76
-19.9264,122.5091,11/30/2000,302,90
